frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,_ws.col.Protocol,_ws.col.Info,label
1716195380.5358229,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=698 Ack=1255 Win=92 Len=13",0
1716195380.548888,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:    93; Unit:   1, Func:  16: Write Multiple Registers",1
1716195380.559758,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1255 Ack=711 Win=130048 Len=17",0
1716195380.5599856,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:    93; Unit:   1, Func:  16: Write Multiple Registers",1
1716195380.571846,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=711 Ack=1272 Win=92 Len=12",0
1716195380.6395626,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1272 Ack=723 Win=130048 Len=0,0
1716195380.6437612,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 427#1] 51398 → 502 [ACK] Seq=1272 Ack=723 Win=130048 Len=0,0
1716195386.0139992,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    94; Unit:   1, Func:   3: Read Holding Registers",0
1716195386.0158086,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1272 Ack=723 Win=130048 Len=12",0
1716195386.0160356,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    94; Unit:   1, Func:   3: Read Holding Registers",0
1716195386.0278122,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=723 Ack=1284 Win=92 Len=13",0
1716195386.0350692,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    95; Unit:   1, Func:   3: Read Holding Registers",0
1716195386.0398135,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1284 Ack=736 Win=130048 Len=12",0
1716195386.040012,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    95; Unit:   1, Func:   3: Read Holding Registers",0
1716195386.0518117,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=736 Ack=1296 Win=92 Len=13",0
1716195386.062282,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:    96; Unit:   1, Func:  16: Write Multiple Registers",1
1716195386.0638144,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1296 Ack=749 Win=130048 Len=17",0
1716195386.0640197,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:    96; Unit:   1, Func:  16: Write Multiple Registers",1
1716195386.0758102,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=749 Ack=1313 Win=92 Len=12",0
1716195386.1228137,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1313 Ack=761 Win=130048 Len=0,0
1716195386.1237812,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 441#1] 51398 → 502 [ACK] Seq=1313 Ack=761 Win=130048 Len=0,0
1716195391.52573,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    97; Unit:   1, Func:   3: Read Holding Registers",0
1716195391.5277858,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1313 Ack=761 Win=130048 Len=12",0
1716195391.5279903,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    97; Unit:   1, Func:   3: Read Holding Registers",0
1716195391.5398157,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=761 Ack=1325 Win=92 Len=13",0
1716195391.5449772,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    98; Unit:   1, Func:   3: Read Holding Registers",0
1716195391.5518117,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1325 Ack=774 Win=130048 Len=12",0
1716195391.552009,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    98; Unit:   1, Func:   3: Read Holding Registers",0
1716195391.5638125,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=774 Ack=1337 Win=92 Len=13",0
1716195391.5717323,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:    99; Unit:   1, Func:  16: Write Multiple Registers",1
1716195391.575814,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1337 Ack=787 Win=130048 Len=17",0
1716195391.5760121,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:    99; Unit:   1, Func:  16: Write Multiple Registers",1
1716195391.587823,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=787 Ack=1354 Win=92 Len=12",0
1716195391.6454325,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1354 Ack=799 Win=130048 Len=0,0
1716195391.6477911,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 455#1] 51398 → 502 [ACK] Seq=1354 Ack=799 Win=130048 Len=0,0
1716195397.0102015,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   100; Unit:   1, Func:   3: Read Holding Registers",0
1716195397.0198016,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1354 Ack=799 Win=130048 Len=12",0
1716195397.0200303,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   100; Unit:   1, Func:   3: Read Holding Registers",0
1716195397.031822,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=799 Ack=1366 Win=92 Len=13",0
1716195397.0420315,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   101; Unit:   1, Func:   3: Read Holding Registers",0
1716195397.043847,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1366 Ack=812 Win=130048 Len=12",0
1716195397.0440445,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   101; Unit:   1, Func:   3: Read Holding Registers",0
1716195397.0558205,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=812 Ack=1378 Win=92 Len=13",0
1716195397.0763881,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:   102; Unit:   1, Func:  16: Write Multiple Registers",1
1716195397.079762,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1378 Ack=825 Win=130048 Len=17",0
1716195397.0799897,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:   102; Unit:   1, Func:  16: Write Multiple Registers",1
1716195397.0918448,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=825 Ack=1395 Win=92 Len=12",0
1716195397.168993,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1395 Ack=837 Win=130048 Len=0,0
1716195397.1757562,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 469#1] 51398 → 502 [ACK] Seq=1395 Ack=837 Win=130048 Len=0,0
1716195402.5407152,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   103; Unit:   1, Func:   3: Read Holding Registers",0
1716195402.5437877,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1395 Ack=837 Win=130048 Len=12",0
1716195402.5440145,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   103; Unit:   1, Func:   3: Read Holding Registers",0
1716195402.5558147,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=837 Ack=1407 Win=92 Len=13",0
1716195402.5750167,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   104; Unit:   1, Func:   3: Read Holding Registers",0
1716195402.579756,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1407 Ack=850 Win=130048 Len=12",0
1716195402.5799837,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   104; Unit:   1, Func:   3: Read Holding Registers",0
1716195402.59182,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=850 Ack=1419 Win=92 Len=13",0
1716195402.6030247,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:   105; Unit:   1, Func:  16: Write Multiple Registers",1
1716195402.603816,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1419 Ack=863 Win=130048 Len=17",0
1716195402.6040182,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:   105; Unit:   1, Func:  16: Write Multiple Registers",1
1716195402.615827,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=863 Ack=1436 Win=92 Len=12",0
1716195402.6672168,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1436 Ack=875 Win=130048 Len=0,0
1716195402.6757538,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 483#1] 51398 → 502 [ACK] Seq=1436 Ack=875 Win=130048 Len=0,0
1716195408.0482433,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   106; Unit:   1, Func:   3: Read Holding Registers",0
1716195408.0517926,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1436 Ack=875 Win=130048 Len=12",0
1716195408.0520198,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   106; Unit:   1, Func:   3: Read Holding Registers",0
1716195408.0638173,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=875 Ack=1448 Win=92 Len=13",0
1716195408.076458,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   107; Unit:   1, Func:   3: Read Holding Registers",0
1716195408.0877547,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1448 Ack=888 Win=130048 Len=12",0
1716195408.087983,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   107; Unit:   1, Func:   3: Read Holding Registers",0
1716195408.0998185,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=888 Ack=1460 Win=92 Len=13",0
1716195408.113152,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:   108; Unit:   1, Func:  16: Write Multiple Registers",1
1716195408.1237588,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1460 Ack=901 Win=129792 Len=17",0
1716195408.1239858,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:   108; Unit:   1, Func:  16: Write Multiple Registers",1
1716195408.1358173,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=901 Ack=1477 Win=92 Len=12",0
1716195408.1892347,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1477 Ack=913 Win=129792 Len=0,0
1716195408.1957555,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 497#1] 51398 → 502 [ACK] Seq=1477 Ack=913 Win=129792 Len=0,0
1716195413.568391,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   109; Unit:   1, Func:   3: Read Holding Registers",0
1716195413.579761,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1477 Ack=913 Win=129792 Len=12",0
1716195413.5799866,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   109; Unit:   1, Func:   3: Read Holding Registers",0
1716195413.591815,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=913 Ack=1489 Win=92 Len=13",0
1716195413.5987897,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   110; Unit:   1, Func:   3: Read Holding Registers",0
1716195413.603816,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1489 Ack=926 Win=129792 Len=12",0
1716195413.6040137,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   110; Unit:   1, Func:   3: Read Holding Registers",0
1716195413.615822,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=926 Ack=1501 Win=92 Len=13",0
1716195413.6364987,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:   111; Unit:   1, Func:  16: Write Multiple Registers",1
1716195413.6397607,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1501 Ack=939 Win=129792 Len=17",0
1716195413.6399872,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:   111; Unit:   1, Func:  16: Write Multiple Registers",1
1716195413.6518157,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=939 Ack=1518 Win=92 Len=12",0
1716195413.700852,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1518 Ack=951 Win=129792 Len=0,0
1716195413.7078135,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 511#1] 51398 → 502 [ACK] Seq=1518 Ack=951 Win=129792 Len=0,0
1716195419.0764105,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   112; Unit:   1, Func:   3: Read Holding Registers",0
1716195419.0797703,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1518 Ack=951 Win=129792 Len=12",0
1716195419.0799944,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   112; Unit:   1, Func:   3: Read Holding Registers",0
1716195419.091818,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=951 Ack=1530 Win=92 Len=13",0
1716195419.096248,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   113; Unit:   1, Func:   3: Read Holding Registers",0
1716195419.1038492,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1530 Ack=964 Win=129792 Len=12",0
1716195419.1040344,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   113; Unit:   1, Func:   3: Read Holding Registers",0
1716195419.1158197,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=964 Ack=1542 Win=92 Len=13",0
1716195419.1273503,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:   114; Unit:   1, Func:  16: Write Multiple Registers",1
1716195419.1278453,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1542 Ack=977 Win=129792 Len=17",0
1716195419.1280477,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:   114; Unit:   1, Func:  16: Write Multiple Registers",1
1716195419.1398163,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=977 Ack=1559 Win=92 Len=12",0
1716195419.1883404,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1559 Ack=989 Win=129792 Len=0,0
1716195419.1997848,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 525#1] 51398 → 502 [ACK] Seq=1559 Ack=989 Win=129792 Len=0,0
1716195424.5769503,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   115; Unit:   1, Func:   3: Read Holding Registers",0
1716195424.5797806,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1559 Ack=989 Win=129792 Len=12",0
1716195424.580006,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   115; Unit:   1, Func:   3: Read Holding Registers",0
1716195424.5918152,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=989 Ack=1571 Win=92 Len=13",0
1716195424.5982816,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   116; Unit:   1, Func:   3: Read Holding Registers",0
1716195424.6038127,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1571 Ack=1002 Win=129792 Len=12",0
1716195424.6040108,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   116; Unit:   1, Func:   3: Read Holding Registers",0
1716195424.6158109,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=1002 Ack=1583 Win=92 Len=13",0
1716195424.6287427,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:   117; Unit:   1, Func:  16: Write Multiple Registers",1
1716195424.6397524,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1583 Ack=1015 Win=131328 Len=17",0
1716195424.639973,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:   117; Unit:   1, Func:  16: Write Multiple Registers",1
1716195424.651818,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=1015 Ack=1600 Win=92 Len=12",0
1716195424.704212,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1600 Ack=1027 Win=131328 Len=0,0
1716195424.7117753,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 539#1] 51398 → 502 [ACK] Seq=1600 Ack=1027 Win=131328 Len=0,0
1716195430.1092088,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   118; Unit:   1, Func:   3: Read Holding Registers",0
1716195430.111797,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1600 Ack=1027 Win=131328 Len=12",0
1716195430.1120267,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   118; Unit:   1, Func:   3: Read Holding Registers",0
1716195430.1238203,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=1027 Ack=1612 Win=92 Len=13",0
1716195430.1291833,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   119; Unit:   1, Func:   3: Read Holding Registers",0
1716195430.1358216,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1612 Ack=1040 Win=131328 Len=12",0
1716195430.136027,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   119; Unit:   1, Func:   3: Read Holding Registers",0
1716195430.1478136,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=1040 Ack=1624 Win=92 Len=13",0
1716195430.1521604,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:   120; Unit:   1, Func:  16: Write Multiple Registers",1
1716195430.1598165,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1624 Ack=1053 Win=131328 Len=17",0
1716195430.160018,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:   120; Unit:   1, Func:  16: Write Multiple Registers",1
1716195430.1718483,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=1053 Ack=1641 Win=92 Len=12",0
1716195430.2231667,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1641 Ack=1065 Win=131328 Len=0,0
1716195430.2318504,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 553#1] 51398 → 502 [ACK] Seq=1641 Ack=1065 Win=131328 Len=0,0
1716195435.6159232,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   121; Unit:   1, Func:   3: Read Holding Registers",0
1716195435.6317687,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1641 Ack=1065 Win=131328 Len=12",0
1716195435.6319761,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   121; Unit:   1, Func:   3: Read Holding Registers",0
1716195435.6438365,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=1065 Ack=1653 Win=92 Len=13",0
1716195435.6607213,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   122; Unit:   1, Func:   3: Read Holding Registers",0
1716195435.6717827,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1653 Ack=1078 Win=131328 Len=12",0
1716195435.6720245,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   122; Unit:   1, Func:   3: Read Holding Registers",0
1716195435.6878426,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=1078 Ack=1665 Win=92 Len=13",0
1716195435.7010856,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:   123; Unit:   1, Func:  16: Write Multiple Registers",1
1716195435.7117643,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1665 Ack=1091 Win=131072 Len=17",0
1716195435.711996,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:   123; Unit:   1, Func:  16: Write Multiple Registers",1
1716195435.727751,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=1091 Ack=1682 Win=92 Len=12",0
1716195435.776863,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1682 Ack=1103 Win=131072 Len=0,0
1716195435.7797492,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 567#1] 51398 → 502 [ACK] Seq=1682 Ack=1103 Win=131072 Len=0,0
